top,jungle,mid,bot,support
Shyvana,Ambessa,Taliyah,Smolder,Amumu
Shyvana,Ambessa,Taliyah,Smolder,Blitzcrank
Shyvana,Ambessa,Taliyah,Smolder,Braum
Shyvana,Ambessa,Taliyah,Smolder,Leona
Shyvana,Ambessa,Taliyah,Smolder,Maokai
Shyvana,Ambessa,Taliyah,Smolder,Nautilus
Shyvana,Ambessa,Taliyah,Smolder,Rell
Shyvana,Ambessa,Taliyah,Smolder,Tahm Kench
Shyvana,Ambessa,Taliyah,Teemo,Alistar
Shyvana,Ambessa,Taliyah,Teemo,Amumu
Shyvana,Ambessa,Taliyah,Teemo,Blitzcrank
Shyvana,Ambessa,Taliyah,Teemo,Braum
Shyvana,Ambessa,Taliyah,Teemo,Leona
Shyvana,Ambessa,Taliyah,Teemo,Maokai
Shyvana,Ambessa,Taliyah,Teemo,Nautilus
Shyvana,Ambessa,Taliyah,Teemo,Rell
Shyvana,Ambessa,Taliyah,Teemo,Tahm Kench
Shyvana,Ambessa,Taliyah,Varus,Alistar
Shyvana,Ambessa,Taliyah,Varus,Amumu
Shyvana,Ambessa,Taliyah,Varus,Blitzcrank
Shyvana,Ambessa,Taliyah,Varus,Braum
Shyvana,Ambessa,Taliyah,Varus,Leona
Shyvana,Ambessa,Taliyah,Varus,Maokai
Shyvana,Ambessa,Taliyah,Varus,Nautilus
Shyvana,Ambessa,Taliyah,Varus,Rell
Shyvana,Ambessa,Taliyah,Varus,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Corki,Alistar
Shyvana,Ambessa,Vel'Koz,Corki,Amumu
Shyvana,Ambessa,Vel'Koz,Corki,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Corki,Braum
Shyvana,Ambessa,Vel'Koz,Corki,Leona
Shyvana,Ambessa,Vel'Koz,Corki,Maokai
Shyvana,Ambessa,Vel'Koz,Corki,Nautilus
Shyvana,Ambessa,Vel'Koz,Corki,Rell
Shyvana,Ambessa,Vel'Koz,Corki,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Ezreal,Alistar
Shyvana,Ambessa,Vel'Koz,Ezreal,Amumu
Shyvana,Ambessa,Vel'Koz,Ezreal,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Ezreal,Braum
Shyvana,Ambessa,Vel'Koz,Ezreal,Leona
Shyvana,Ambessa,Vel'Koz,Ezreal,Maokai
Shyvana,Ambessa,Vel'Koz,Ezreal,Nautilus
Shyvana,Ambessa,Vel'Koz,Ezreal,Rell
Shyvana,Ambessa,Vel'Koz,Ezreal,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Jhin,Alistar
Shyvana,Ambessa,Vel'Koz,Jhin,Amumu
Shyvana,Ambessa,Vel'Koz,Jhin,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Jhin,Braum
Shyvana,Ambessa,Vel'Koz,Jhin,Leona
Shyvana,Ambessa,Vel'Koz,Jhin,Maokai
Shyvana,Ambessa,Vel'Koz,Jhin,Nautilus
Shyvana,Ambessa,Vel'Koz,Jhin,Rell
Shyvana,Ambessa,Vel'Koz,Jhin,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Alistar
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Amumu
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Braum
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Leona
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Maokai
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Nautilus
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Rell
Shyvana,Ambessa,Vel'Koz,Kai'Sa,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Alistar
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Amumu
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Braum
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Leona
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Maokai
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Nautilus
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Rell
Shyvana,Ambessa,Vel'Koz,Kog'Maw,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Alistar
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Amumu
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Braum
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Leona
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Maokai
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Nautilus
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Rell
Shyvana,Ambessa,Vel'Koz,Miss Fortune,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Smolder,Alistar
Shyvana,Ambessa,Vel'Koz,Smolder,Amumu
Shyvana,Ambessa,Vel'Koz,Smolder,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Smolder,Braum
Shyvana,Ambessa,Vel'Koz,Smolder,Leona
Shyvana,Ambessa,Vel'Koz,Smolder,Maokai
Shyvana,Ambessa,Vel'Koz,Smolder,Nautilus
Shyvana,Ambessa,Vel'Koz,Smolder,Rell
Shyvana,Ambessa,Vel'Koz,Smolder,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Teemo,Alistar
Shyvana,Ambessa,Vel'Koz,Teemo,Amumu
Shyvana,Ambessa,Vel'Koz,Teemo,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Teemo,Braum
Shyvana,Ambessa,Vel'Koz,Teemo,Leona
Shyvana,Ambessa,Vel'Koz,Teemo,Maokai
Shyvana,Ambessa,Vel'Koz,Teemo,Nautilus
Shyvana,Ambessa,Vel'Koz,Teemo,Rell
Shyvana,Ambessa,Vel'Koz,Teemo,Tahm Kench
Shyvana,Ambessa,Vel'Koz,Varus,Alistar
Shyvana,Ambessa,Vel'Koz,Varus,Amumu
Shyvana,Ambessa,Vel'Koz,Varus,Blitzcrank
Shyvana,Ambessa,Vel'Koz,Varus,Braum
Shyvana,Ambessa,Vel'Koz,Varus,Leona
Shyvana,Ambessa,Vel'Koz,Varus,Maokai
Shyvana,Ambessa,Vel'Koz,Varus,Nautilus
Shyvana,Ambessa,Vel'Koz,Varus,Rell
Shyvana,Ambessa,Vel'Koz,Varus,Tahm Kench
Shyvana,Ambessa,Xerath,Corki,Alistar
Shyvana,Ambessa,Xerath,Corki,Amumu
Shyvana,Ambessa,Xerath,Corki,Blitzcrank
Shyvana,Ambessa,Xerath,Corki,Braum
Shyvana,Ambessa,Xerath,Corki,Leona
Shyvana,Ambessa,Xerath,Corki,Maokai
Shyvana,Ambessa,Xerath,Corki,Nautilus
Shyvana,Ambessa,Xerath,Corki,Rell
Shyvana,Ambessa,Xerath,Corki,Tahm Kench
Shyvana,Ambessa,Xerath,Ezreal,Alistar
Shyvana,Ambessa,Xerath,Ezreal,Amumu
Shyvana,Ambessa,Xerath,Ezreal,Blitzcrank
Shyvana,Ambessa,Xerath,Ezreal,Braum
Shyvana,Ambessa,Xerath,Ezreal,Leona
Shyvana,Ambessa,Xerath,Ezreal,Maokai
Shyvana,Ambessa,Xerath,Ezreal,Nautilus
Shyvana,Ambessa,Xerath,Ezreal,Rell
Shyvana,Ambessa,Xerath,Ezreal,Tahm Kench
Shyvana,Ambessa,Xerath,Jhin,Alistar
Shyvana,Ambessa,Xerath,Jhin,Amumu
Shyvana,Ambessa,Xerath,Jhin,Blitzcrank
Shyvana,Ambessa,Xerath,Jhin,Braum
Shyvana,Ambessa,Xerath,Jhin,Leona
Shyvana,Ambessa,Xerath,Jhin,Maokai
Shyvana,Ambessa,Xerath,Jhin,Nautilus
Shyvana,Ambessa,Xerath,Jhin,Rell
Shyvana,Ambessa,Xerath,Jhin,Tahm Kench
Shyvana,Ambessa,Xerath,Kai'Sa,Alistar
Shyvana,Ambessa,Xerath,Kai'Sa,Amumu
Shyvana,Ambessa,Xerath,Kai'Sa,Blitzcrank
Shyvana,Ambessa,Xerath,Kai'Sa,Braum
Shyvana,Ambessa,Xerath,Kai'Sa,Leona
Shyvana,Ambessa,Xerath,Kai'Sa,Maokai
Shyvana,Ambessa,Xerath,Kai'Sa,Nautilus
Shyvana,Ambessa,Xerath,Kai'Sa,Rell
Shyvana,Ambessa,Xerath,Kai'Sa,Tahm Kench
Shyvana,Ambessa,Xerath,Kog'Maw,Alistar
Shyvana,Ambessa,Xerath,Kog'Maw,Amumu
Shyvana,Ambessa,Xerath,Kog'Maw,Blitzcrank
Shyvana,Ambessa,Xerath,Kog'Maw,Braum
Shyvana,Ambessa,Xerath,Kog'Maw,Leona
Shyvana,Ambessa,Xerath,Kog'Maw,Maokai
Shyvana,Ambessa,Xerath,Kog'Maw,Nautilus
Shyvana,Ambessa,Xerath,Kog'Maw,Rell
Shyvana,Ambessa,Xerath,Kog'Maw,Tahm Kench
Shyvana,Ambessa,Xerath,Miss Fortune,Alistar
Shyvana,Ambessa,Xerath,Miss Fortune,Amumu
Shyvana,Ambessa,Xerath,Miss Fortune,Blitzcrank
Shyvana,Ambessa,Xerath,Miss Fortune,Braum
Shyvana,Ambessa,Xerath,Miss Fortune,Leona
Shyvana,Ambessa,Xerath,Miss Fortune,Maokai
Shyvana,Ambessa,Xerath,Miss Fortune,Nautilus
Shyvana,Ambessa,Xerath,Miss Fortune,Rell
Shyvana,Ambessa,Xerath,Miss Fortune,Tahm Kench
Shyvana,Ambessa,Xerath,Smolder,Alistar
Shyvana,Ambessa,Xerath,Smolder,Amumu
Shyvana,Ambessa,Xerath,Smolder,Blitzcrank
Shyvana,Ambessa,Xerath,Smolder,Braum
Shyvana,Ambessa,Xerath,Smolder,Leona
Shyvana,Ambessa,Xerath,Smolder,Maokai
Shyvana,Ambessa,Xerath,Smolder,Nautilus
Shyvana,Ambessa,Xerath,Smolder,Rell
Shyvana,Ambessa,Xerath,Smolder,Tahm Kench
Shyvana,Ambessa,Xerath,Teemo,Alistar
Shyvana,Ambessa,Xerath,Teemo,Amumu
Shyvana,Ambessa,Xerath,Teemo,Blitzcrank
Shyvana,Ambessa,Xerath,Teemo,Braum
Shyvana,Ambessa,Xerath,Teemo,Leona
Shyvana,Ambessa,Xerath,Teemo,Maokai
Shyvana,Ambessa,Xerath,Teemo,Nautilus
Shyvana,Ambessa,Xerath,Teemo,Rell
Shyvana,Ambessa,Xerath,Teemo,Tahm Kench
Shyvana,Ambessa,Xerath,Varus,Alistar
Shyvana,Ambessa,Xerath,Varus,Amumu
Shyvana,Ambessa,Xerath,Varus,Blitzcrank
Shyvana,Ambessa,Xerath,Varus,Braum
Shyvana,Ambessa,Xerath,Varus,Leona
Shyvana,Ambessa,Xerath,Varus,Maokai
Shyvana,Ambessa,Xerath,Varus,Nautilus
Shyvana,Ambessa,Xerath,Varus,Rell
Shyvana,Ambessa,Xerath,Varus,Tahm Kench
Shyvana,Ambessa,Zyra,Corki,Alistar
Shyvana,Ambessa,Zyra,Corki,Amumu
Shyvana,Ambessa,Zyra,Corki,Blitzcrank
Shyvana,Ambessa,Zyra,Corki,Braum
Shyvana,Ambessa,Zyra,Corki,Leona
Shyvana,Ambessa,Zyra,Corki,Maokai
Shyvana,Ambessa,Zyra,Corki,Nautilus
Shyvana,Ambessa,Zyra,Corki,Rell
Shyvana,Ambessa,Zyra,Corki,Tahm Kench
Shyvana,Ambessa,Zyra,Ezreal,Alistar
Shyvana,Ambessa,Zyra,Ezreal,Amumu
Shyvana,Ambessa,Zyra,Ezreal,Blitzcrank
Shyvana,Ambessa,Zyra,Ezreal,Braum
Shyvana,Ambessa,Zyra,Ezreal,Leona
Shyvana,Ambessa,Zyra,Ezreal,Maokai
Shyvana,Ambessa,Zyra,Ezreal,Nautilus
Shyvana,Ambessa,Zyra,Ezreal,Rell
Shyvana,Ambessa,Zyra,Ezreal,Tahm Kench
Shyvana,Ambessa,Zyra,Jhin,Alistar
Shyvana,Ambessa,Zyra,Jhin,Amumu
Shyvana,Ambessa,Zyra,Jhin,Blitzcrank
Shyvana,Ambessa,Zyra,Jhin,Braum
Shyvana,Ambessa,Zyra,Jhin,Leona
Shyvana,Ambessa,Zyra,Jhin,Maokai
Shyvana,Ambessa,Zyra,Jhin,Nautilus
Shyvana,Ambessa,Zyra,Jhin,Rell
Shyvana,Ambessa,Zyra,Jhin,Tahm Kench
Shyvana,Ambessa,Zyra,Kai'Sa,Alistar
Shyvana,Ambessa,Zyra,Kai'Sa,Amumu
Shyvana,Ambessa,Zyra,Kai'Sa,Blitzcrank
Shyvana,Ambessa,Zyra,Kai'Sa,Braum
Shyvana,Ambessa,Zyra,Kai'Sa,Leona
Shyvana,Ambessa,Zyra,Kai'Sa,Maokai
Shyvana,Ambessa,Zyra,Kai'Sa,Nautilus
Shyvana,Ambessa,Zyra,Kai'Sa,Rell
Shyvana,Ambessa,Zyra,Kai'Sa,Tahm Kench
Shyvana,Ambessa,Zyra,Kog'Maw,Alistar
Shyvana,Ambessa,Zyra,Kog'Maw,Amumu
Shyvana,Ambessa,Zyra,Kog'Maw,Blitzcrank
Shyvana,Ambessa,Zyra,Kog'Maw,Braum
Shyvana,Ambessa,Zyra,Kog'Maw,Leona
Shyvana,Ambessa,Zyra,Kog'Maw,Maokai
Shyvana,Ambessa,Zyra,Kog'Maw,Nautilus
Shyvana,Ambessa,Zyra,Kog'Maw,Rell
Shyvana,Ambessa,Zyra,Kog'Maw,Tahm Kench
Shyvana,Ambessa,Zyra,Miss Fortune,Alistar
Shyvana,Ambessa,Zyra,Miss Fortune,Amumu
Shyvana,Ambessa,Zyra,Miss Fortune,Blitzcrank
Shyvana,Ambessa,Zyra,Miss Fortune,Braum
Shyvana,Ambessa,Zyra,Miss Fortune,Leona
Shyvana,Ambessa,Zyra,Miss Fortune,Maokai
Shyvana,Ambessa,Zyra,Miss Fortune,Nautilus
Shyvana,Ambessa,Zyra,Miss Fortune,Rell
Shyvana,Ambessa,Zyra,Miss Fortune,Tahm Kench
Shyvana,Ambessa,Zyra,Smolder,Alistar
Shyvana,Ambessa,Zyra,Smolder,Amumu
Shyvana,Ambessa,Zyra,Smolder,Blitzcrank
Shyvana,Ambessa,Zyra,Smolder,Braum
Shyvana,Ambessa,Zyra,Smolder,Leona
Shyvana,Ambessa,Zyra,Smolder,Maokai
Shyvana,Ambessa,Zyra,Smolder,Nautilus
Shyvana,Ambessa,Zyra,Smolder,Rell
Shyvana,Ambessa,Zyra,Smolder,Tahm Kench
Shyvana,Ambessa,Zyra,Teemo,Alistar
Shyvana,Ambessa,Zyra,Teemo,Amumu
Shyvana,Ambessa,Zyra,Teemo,Blitzcrank
Shyvana,Ambessa,Zyra,Teemo,Braum
Shyvana,Ambessa,Zyra,Teemo,Leona
Shyvana,Ambessa,Zyra,Teemo,Maokai
Shyvana,Ambessa,Zyra,Teemo,Nautilus
Shyvana,Ambessa,Zyra,Teemo,Rell
Shyvana,Ambessa,Zyra,Teemo,Tahm Kench
Shyvana,Ambessa,Zyra,Varus,Alistar
Shyvana,Ambessa,Zyra,Varus,Amumu
Shyvana,Ambessa,Zyra,Varus,Blitzcrank
Shyvana,Ambessa,Zyra,Varus,Braum
Shyvana,Ambessa,Zyra,Varus,Leona
Shyvana,Ambessa,Zyra,Varus,Maokai
Shyvana,Ambessa,Zyra,Varus,Nautilus
Shyvana,Ambessa,Zyra,Varus,Rell
Shyvana,Ambessa,Zyra,Varus,Tahm Kench
Shyvana,Briar,Annie,Corki,Alistar
Shyvana,Briar,Annie,Corki,Amumu
Shyvana,Briar,Annie,Corki,Blitzcrank
Shyvana,Briar,Annie,Corki,Braum
Shyvana,Briar,Annie,Corki,Leona
Shyvana,Briar,Annie,Corki,Maokai
Shyvana,Briar,Annie,Corki,Nautilus
Shyvana,Briar,Annie,Corki,Rell
Shyvana,Briar,Annie,Corki,Tahm Kench
Shyvana,Briar,Annie,Ezreal,Alistar
Shyvana,Briar,Annie,Ezreal,Amumu
Shyvana,Briar,Annie,Ezreal,Blitzcrank
Shyvana,Briar,Annie,Ezreal,Braum
Shyvana,Briar,Annie,Ezreal,Leona
Shyvana,Briar,Annie,Ezreal,Maokai
Shyvana,Briar,Annie,Ezreal,Nautilus
Shyvana,Briar,Annie,Ezreal,Rell
Shyvana,Briar,Annie,Ezreal,Tahm Kench
Shyvana,Briar,Annie,Jhin,Alistar
Shyvana,Briar,Annie,Jhin,Amumu
Shyvana,Briar,Annie,Jhin,Blitzcrank
Shyvana,Briar,Annie,Jhin,Braum
Shyvana,Briar,Annie,Jhin,Leona
Shyvana,Briar,Annie,Jhin,Maokai
Shyvana,Briar,Annie,Jhin,Nautilus
Shyvana,Briar,Annie,Jhin,Rell
Shyvana,Briar,Annie,Jhin,Tahm Kench
Shyvana,Briar,Annie,Kai'Sa,Alistar
Shyvana,Briar,Annie,Kai'Sa,Amumu
Shyvana,Briar,Annie,Kai'Sa,Blitzcrank
Shyvana,Briar,Annie,Kai'Sa,Braum
Shyvana,Briar,Annie,Kai'Sa,Leona
Shyvana,Briar,Annie,Kai'Sa,Maokai
Shyvana,Briar,Annie,Kai'Sa,Nautilus
Shyvana,Briar,Annie,Kai'Sa,Rell
Shyvana,Briar,Annie,Kai'Sa,Tahm Kench
Shyvana,Briar,Annie,Kog'Maw,Alistar
Shyvana,Briar,Annie,Kog'Maw,Amumu
Shyvana,Briar,Annie,Kog'Maw,Blitzcrank
Shyvana,Briar,Annie,Kog'Maw,Braum
Shyvana,Briar,Annie,Kog'Maw,Leona
Shyvana,Briar,Annie,Kog'Maw,Maokai
Shyvana,Briar,Annie,Kog'Maw,Nautilus
Shyvana,Briar,Annie,Kog'Maw,Rell
Shyvana,Briar,Annie,Kog'Maw,Tahm Kench
Shyvana,Briar,Annie,Miss Fortune,Alistar
Shyvana,Briar,Annie,Miss Fortune,Amumu
Shyvana,Briar,Annie,Miss Fortune,Blitzcrank
Shyvana,Briar,Annie,Miss Fortune,Braum
Shyvana,Briar,Annie,Miss Fortune,Leona
Shyvana,Briar,Annie,Miss Fortune,Maokai
Shyvana,Briar,Annie,Miss Fortune,Nautilus
Shyvana,Briar,Annie,Miss Fortune,Rell
Shyvana,Briar,Annie,Miss Fortune,Tahm Kench
Shyvana,Briar,Annie,Smolder,Alistar
Shyvana,Briar,Annie,Smolder,Amumu
Shyvana,Briar,Annie,Smolder,Blitzcrank
Shyvana,Briar,Annie,Smolder,Braum
Shyvana,Briar,Annie,Smolder,Leona
Shyvana,Briar,Annie,Smolder,Maokai
Shyvana,Briar,Annie,Smolder,Nautilus
Shyvana,Briar,Annie,Smolder,Rell
Shyvana,Briar,Annie,Smolder,Tahm Kench
Shyvana,Briar,Annie,Teemo,Alistar
Shyvana,Briar,Annie,Teemo,Amumu
Shyvana,Briar,Annie,Teemo,Blitzcrank
Shyvana,Briar,Annie,Teemo,Braum
Shyvana,Briar,Annie,Teemo,Leona
Shyvana,Briar,Annie,Teemo,Maokai
Shyvana,Briar,Annie,Teemo,Nautilus
Shyvana,Briar,Annie,Teemo,Rell
Shyvana,Briar,Annie,Teemo,Tahm Kench
Shyvana,Briar,Annie,Varus,Alistar
Shyvana,Briar,Annie,Varus,Amumu
Shyvana,Briar,Annie,Varus,Blitzcrank
Shyvana,Briar,Annie,Varus,Braum
Shyvana,Briar,Annie,Varus,Leona
Shyvana,Briar,Annie,Varus,Maokai
Shyvana,Briar,Annie,Varus,Nautilus
Shyvana,Briar,Annie,Varus,Rell
Shyvana,Briar,Annie,Varus,Tahm Kench
Shyvana,Briar,Brand,Corki,Alistar
Shyvana,Briar,Brand,Corki,Amumu
Shyvana,Briar,Brand,Corki,Blitzcrank
Shyvana,Briar,Brand,Corki,Braum
Shyvana,Briar,Brand,Corki,Leona
Shyvana,Briar,Brand,Corki,Maokai
Shyvana,Briar,Brand,Corki,Nautilus
Shyvana,Briar,Brand,Corki,Rell
Shyvana,Briar,Brand,Corki,Tahm Kench
Shyvana,Briar,Brand,Ezreal,Alistar
Shyvana,Briar,Brand,Ezreal,Amumu
Shyvana,Briar,Brand,Ezreal,Blitzcrank
Shyvana,Briar,Brand,Ezreal,Braum
Shyvana,Briar,Brand,Ezreal,Leona
Shyvana,Briar,Brand,Ezreal,Maokai
Shyvana,Briar,Brand,Ezreal,Nautilus
Shyvana,Briar,Brand,Ezreal,Rell
Shyvana,Briar,Brand,Ezreal,Tahm Kench
Shyvana,Briar,Brand,Jhin,Alistar
Shyvana,Briar,Brand,Jhin,Amumu
Shyvana,Briar,Brand,Jhin,Blitzcrank
Shyvana,Briar,Brand,Jhin,Braum
Shyvana,Briar,Brand,Jhin,Leona
Shyvana,Briar,Brand,Jhin,Maokai
Shyvana,Briar,Brand,Jhin,Nautilus
Shyvana,Briar,Brand,Jhin,Rell
Shyvana,Briar,Brand,Jhin,Tahm Kench
Shyvana,Briar,Brand,Kai'Sa,Alistar
Shyvana,Briar,Brand,Kai'Sa,Amumu
Shyvana,Briar,Brand,Kai'Sa,Blitzcrank
Shyvana,Briar,Brand,Kai'Sa,Braum
Shyvana,Briar,Brand,Kai'Sa,Leona
Shyvana,Briar,Brand,Kai'Sa,Maokai
Shyvana,Briar,Brand,Kai'Sa,Nautilus
Shyvana,Briar,Brand,Kai'Sa,Rell
Shyvana,Briar,Brand,Kai'Sa,Tahm Kench
Shyvana,Briar,Brand,Kog'Maw,Alistar
Shyvana,Briar,Brand,Kog'Maw,Amumu
Shyvana,Briar,Brand,Kog'Maw,Blitzcrank
Shyvana,Briar,Brand,Kog'Maw,Braum
Shyvana,Briar,Brand,Kog'Maw,Leona
Shyvana,Briar,Brand,Kog'Maw,Maokai
Shyvana,Briar,Brand,Kog'Maw,Nautilus
Shyvana,Briar,Brand,Kog'Maw,Rell
Shyvana,Briar,Brand,Kog'Maw,Tahm Kench
Shyvana,Briar,Brand,Miss Fortune,Alistar
Shyvana,Briar,Brand,Miss Fortune,Amumu
Shyvana,Briar,Brand,Miss Fortune,Blitzcrank
Shyvana,Briar,Brand,Miss Fortune,Braum
Shyvana,Briar,Brand,Miss Fortune,Leona
Shyvana,Briar,Brand,Miss Fortune,Maokai
Shyvana,Briar,Brand,Miss Fortune,Nautilus
Shyvana,Briar,Brand,Miss Fortune,Rell
Shyvana,Briar,Brand,Miss Fortune,Tahm Kench
Shyvana,Briar,Brand,Smolder,Alistar
Shyvana,Briar,Brand,Smolder,Amumu
Shyvana,Briar,Brand,Smolder,Blitzcrank
Shyvana,Briar,Brand,Smolder,Braum
Shyvana,Briar,Brand,Smolder,Leona
Shyvana,Briar,Brand,Smolder,Maokai
Shyvana,Briar,Brand,Smolder,Nautilus
Shyvana,Briar,Brand,Smolder,Rell
Shyvana,Briar,Brand,Smolder,Tahm Kench
Shyvana,Briar,Brand,Teemo,Alistar
Shyvana,Briar,Brand,Teemo,Amumu
Shyvana,Briar,Brand,Teemo,Blitzcrank
Shyvana,Briar,Brand,Teemo,Braum
Shyvana,Briar,Brand,Teemo,Leona
Shyvana,Briar,Brand,Teemo,Maokai
Shyvana,Briar,Brand,Teemo,Nautilus
Shyvana,Briar,Brand,Teemo,Rell
Shyvana,Briar,Brand,Teemo,Tahm Kench
Shyvana,Briar,Brand,Varus,Alistar
Shyvana,Briar,Brand,Varus,Amumu
Shyvana,Briar,Brand,Varus,Blitzcrank
Shyvana,Briar,Brand,Varus,Braum
Shyvana,Briar,Brand,Varus,Leona
Shyvana,Briar,Brand,Varus,Maokai
Shyvana,Briar,Brand,Varus,Nautilus
Shyvana,Briar,Brand,Varus,Rell
Shyvana,Briar,Brand,Varus,Tahm Kench
Shyvana,Briar,Fiddlesticks,Corki,Alistar
Shyvana,Briar,Fiddlesticks,Corki,Amumu
Shyvana,Briar,Fiddlesticks,Corki,Blitzcrank
Shyvana,Briar,Fiddlesticks,Corki,Braum
Shyvana,Briar,Fiddlesticks,Corki,Leona
Shyvana,Briar,Fiddlesticks,Corki,Maokai
Shyvana,Briar,Fiddlesticks,Corki,Nautilus
Shyvana,Briar,Fiddlesticks,Corki,Rell
Shyvana,Briar,Fiddlesticks,Corki,Tahm Kench
Shyvana,Briar,Fiddlesticks,Ezreal,Alistar
Shyvana,Briar,Fiddlesticks,Ezreal,Amumu
Shyvana,Briar,Fiddlesticks,Ezreal,Blitzcrank
Shyvana,Briar,Fiddlesticks,Ezreal,Braum
Shyvana,Briar,Fiddlesticks,Ezreal,Leona
Shyvana,Briar,Fiddlesticks,Ezreal,Maokai
Shyvana,Briar,Fiddlesticks,Ezreal,Nautilus
Shyvana,Briar,Fiddlesticks,Ezreal,Rell
Shyvana,Briar,Fiddlesticks,Ezreal,Tahm Kench
Shyvana,Briar,Fiddlesticks,Jhin,Alistar
Shyvana,Briar,Fiddlesticks,Jhin,Amumu
Shyvana,Briar,Fiddlesticks,Jhin,Blitzcrank
Shyvana,Briar,Fiddlesticks,Jhin,Braum
Shyvana,Briar,Fiddlesticks,Jhin,Leona
Shyvana,Briar,Fiddlesticks,Jhin,Maokai
Shyvana,Briar,Fiddlesticks,Jhin,Nautilus
Shyvana,Briar,Fiddlesticks,Jhin,Rell
Shyvana,Briar,Fiddlesticks,Jhin,Tahm Kench
Shyvana,Briar,Fiddlesticks,Kai'Sa,Alistar
Shyvana,Briar,Fiddlesticks,Kai'Sa,Amumu
Shyvana,Briar,Fiddlesticks,Kai'Sa,Blitzcrank
Shyvana,Briar,Fiddlesticks,Kai'Sa,Braum
Shyvana,Briar,Fiddlesticks,Kai'Sa,Leona
Shyvana,Briar,Fiddlesticks,Kai'Sa,Maokai
Shyvana,Briar,Fiddlesticks,Kai'Sa,Nautilus
Shyvana,Briar,Fiddlesticks,Kai'Sa,Rell
Shyvana,Briar,Fiddlesticks,Kai'Sa,Tahm Kench
Shyvana,Briar,Fiddlesticks,Kog'Maw,Alistar
Shyvana,Briar,Fiddlesticks,Kog'Maw,Amumu
Shyvana,Briar,Fiddlesticks,Kog'Maw,Blitzcrank
Shyvana,Briar,Fiddlesticks,Kog'Maw,Braum
Shyvana,Briar,Fiddlesticks,Kog'Maw,Leona
Shyvana,Briar,Fiddlesticks,Kog'Maw,Maokai
Shyvana,Briar,Fiddlesticks,Kog'Maw,Nautilus
Shyvana,Briar,Fiddlesticks,Kog'Maw,Rell
Shyvana,Briar,Fiddlesticks,Kog'Maw,Tahm Kench
Shyvana,Briar,Fiddlesticks,Miss Fortune,Alistar
Shyvana,Briar,Fiddlesticks,Miss Fortune,Amumu
Shyvana,Briar,Fiddlesticks,Miss Fortune,Blitzcrank
Shyvana,Briar,Fiddlesticks,Miss Fortune,Braum
Shyvana,Briar,Fiddlesticks,Miss Fortune,Leona
Shyvana,Briar,Fiddlesticks,Miss Fortune,Maokai
Shyvana,Briar,Fiddlesticks,Miss Fortune,Nautilus
Shyvana,Briar,Fiddlesticks,Miss Fortune,Rell
Shyvana,Briar,Fiddlesticks,Miss Fortune,Tahm Kench
Shyvana,Briar,Fiddlesticks,Smolder,Alistar
Shyvana,Briar,Fiddlesticks,Smolder,Amumu
Shyvana,Briar,Fiddlesticks,Smolder,Blitzcrank
Shyvana,Briar,Fiddlesticks,Smolder,Braum
Shyvana,Briar,Fiddlesticks,Smolder,Leona
Shyvana,Briar,Fiddlesticks,Smolder,Maokai
Shyvana,Briar,Fiddlesticks,Smolder,Nautilus
Shyvana,Briar,Fiddlesticks,Smolder,Rell
Shyvana,Briar,Fiddlesticks,Smolder,Tahm Kench
Shyvana,Briar,Fiddlesticks,Teemo,Alistar
Shyvana,Briar,Fiddlesticks,Teemo,Amumu
